web-scraper-order,web-scraper-start-url,viewed_bought,title,rating_count,rating,img-src,isbn,publisher
"1621318583-558","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","How to Day Trade for a Living: A Beginner’s Guide to Trading Tools and Tactics, Money Management, Discipline and Trading Psychology (Stock Market Trading and Investing)","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318601-681","https://www.amazon.com/Will-Teach-You-Rich-Second/dp/1523505745/ref=pd_vtp_13?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1523505745&psc=1","","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","7,383 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51v9NVwWHHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1523505746","May 14, 2019"
"1621318613-772","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","Getting to Yes: Negotiating Agreement Without Giving In","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
"1621318640-905","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=pd_vtp_5?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0735211299&psc=1","","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","41,335 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51PujYOdzLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0735211292","October 16, 2018"
"1621318568-481","https://www.amazon.com/Automatic-Millionaire-Expanded-Updated-Powerful/dp/0451499085/ref=pd_vtp_20?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0451499085&psc=1","","The Automatic Millionaire, Expanded and Updated: A Powerful One-Step Plan to Live and Finish Rich","1,694 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41vnPDXXg+L._SY344_BO1,204,203,200_.jpg","0451499085","Crown"
"1621318640-932","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=pd_vtp_5?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0735211299&psc=1","What are Atoms? eHow","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","41,335 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51PujYOdzLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0735211292","October 16, 2018"
"1621318645-949","https://www.amazon.com/Predictably-Irrational-Revised-Expanded-Decisions/dp/0061353248/ref=pd_vtp_4?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061353248&psc=1","","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","3,996 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/516XdxUXpNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","5.31 x 0.86 x 8 inches"
"1621318613-781","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
"1621318613-769","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
"1621318666-1046","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
"1621318592-610","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","The Fifth Risk: Undoing Democracy","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318666-1044","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","Misbehaving: The Making of Behavioral Economics","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
"1621318583-573","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318662-1031","https://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman/dp/0374533555/ref=pd_vtp_1?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0374533555&psc=1","","Thinking, Fast and Slow","19,358 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41wI53OEpCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0374533555","Farrar, Straus and Giroux"
"1621318568-489","https://www.amazon.com/Automatic-Millionaire-Expanded-Updated-Powerful/dp/0451499085/ref=pd_vtp_20?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0451499085&psc=1","","The Automatic Millionaire, Expanded and Updated: A Powerful One-Step Plan to Live and Finish Rich","1,694 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41vnPDXXg+L._SY344_BO1,204,203,200_.jpg","0451499085","Crown"
"1621318640-937","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=pd_vtp_5?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0735211299&psc=1","About Personal Training Jobs","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","41,335 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51PujYOdzLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0735211292","October 16, 2018"
"1621318604-715","https://www.amazon.com/Flow-Psychology-Experience-Perennial-Classics/dp/0061339202/ref=pd_vtp_12?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061339202&psc=1","","Flow: The Psychology of Optimal Experience (Harper Perennial Modern Classics)","2,752 ratings","4.5 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/4187W86yEUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","July 1, 2008"
"1621318666-1049","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
"1621318624-798","https://www.amazon.com/Power-Habit-What-Life-Business/dp/081298160X/ref=pd_vtp_9?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=081298160X&psc=1","Smarter Faster Better: The Transformative Power of Real Productivity","The Power of Habit: Why We Do What We Do in Life and Business","16,221 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51UKFWWvqHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0812981605","January 7, 2014"
"1621318592-650","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","Madam Speaker: Nancy Pelosi and the Lessons of Power","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318645-950","https://www.amazon.com/Predictably-Irrational-Revised-Expanded-Decisions/dp/0061353248/ref=pd_vtp_4?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061353248&psc=1","Sway: The Irresistible Pull of Irrational Behavior","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","3,996 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/516XdxUXpNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","5.31 x 0.86 x 8 inches"
"1621318592-622","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","The Fifth Risk: Undoing Democracy","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318656-1014","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","Merchant Video","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318624-805","https://www.amazon.com/Power-Habit-What-Life-Business/dp/081298160X/ref=pd_vtp_9?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=081298160X&psc=1","","The Power of Habit: Why We Do What We Do in Life and Business","16,221 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51UKFWWvqHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0812981605","January 7, 2014"
"1621318583-555","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318666-1043","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
"1621318636-895","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/0300122233/ref=pd_vtp_6?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0300122233&psc=1","","Nudge: Improving Decisions About Health, Wealth, and Happiness","1,562 ratings","4.3 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41F7M+zICGL._SY344_BO1,204,203,200_.jpg","978-0300122237","April 8, 2008"
"1621318574-520","https://www.amazon.com/Random-Walk-Down-Wall-Street/dp/0393358380/ref=pd_vtp_19?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393358380&psc=1","Beating the Street","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","1,879 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51Hh5WUNO3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0393358380","W. W. Norton & Company"
"1621318592-637","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","<img alt="""" src=""https://m.media-amazon.com/images/I/51VbJWTclNL.jpg_SR247,139__BG0,0,0_.jpg"" height=""139px"" width=""247px""/> 0:20  Click to play video","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318645-961","https://www.amazon.com/Predictably-Irrational-Revised-Expanded-Decisions/dp/0061353248/ref=pd_vtp_4?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061353248&psc=1","","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","3,996 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/516XdxUXpNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","5.31 x 0.86 x 8 inches"
"1621318645-945","https://www.amazon.com/Predictably-Irrational-Revised-Expanded-Decisions/dp/0061353248/ref=pd_vtp_4?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061353248&psc=1","","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","3,996 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/516XdxUXpNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","5.31 x 0.86 x 8 inches"
"1621318666-1041","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
"1621318656-997","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318578-532","https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/0807014273/ref=pd_vtp_18?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0807014273&psc=1","Recollections: An Autobiography","Man's Search for Meaning","32,188 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41nLuZrSbNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","9780807014271","Beacon Press"
"1621318568-492","https://www.amazon.com/Automatic-Millionaire-Expanded-Updated-Powerful/dp/0451499085/ref=pd_vtp_20?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0451499085&psc=1","Smart Women Finish Rich, Expanded and Updated","The Automatic Millionaire, Expanded and Updated: A Powerful One-Step Plan to Live and Finish Rich","1,694 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41vnPDXXg+L._SY344_BO1,204,203,200_.jpg","0451499085","Crown"
"1621318601-708","https://www.amazon.com/Will-Teach-You-Rich-Second/dp/1523505745/ref=pd_vtp_13?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1523505745&psc=1","MarkMorinii","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","7,383 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51v9NVwWHHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1523505746","May 14, 2019"
"1621318629-837","https://www.amazon.com/Think-Again-Power-Knowing-What/dp/1984878107/ref=pd_vtp_8?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1984878107&psc=1","","Think Again: The Power of Knowing What You Don't Know","3,700 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41Ojcfxmn1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1984878106","February 2, 2021"
"1621318592-612","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318636-894","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/0300122233/ref=pd_vtp_6?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0300122233&psc=1","Misbehaving: The Making of Behavioral Economics","Nudge: Improving Decisions About Health, Wealth, and Happiness","1,562 ratings","4.3 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41F7M+zICGL._SY344_BO1,204,203,200_.jpg","978-0300122237","April 8, 2008"
"1621318564-460","https://www.amazon.com/Little-Book-Common-Sense-Investing/dp/1119404509/ref=pd_vtp_21?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1119404509&psc=1","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns (Little Books, Big Profits)","4,339 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51cCQzs8EBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1119404507","October 16, 2017"
"1621318666-1039","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
